Timestamp,Status
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:18,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:19,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:20,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:21,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:22,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:23,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:24,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:25,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:26,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:27,Confident
2025-01-08 15:29:28,Confident
2025-01-08 15:29:28,Confident
2025-01-08 15:29:28,Confident
2025-01-08 15:29:28,Confident
2025-01-08 15:29:28,Confident
2025-01-08 15:29:28,Confident
2025-01-08 15:29:28,Confident
2025-01-08 15:29:28,Confident
2025-01-08 15:29:28,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:29,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:30,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:31,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:32,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
2025-01-08 15:29:33,Confident
